Name,Type,Nominal,Low tolerance,High tolerance,Meas 01,Meas 02,Meas 03,Meas 04,Meas 05,Meas 06,Meas 07,Meas 08,Meas 09,Meas 10,Meas 11,Meas 12,Meas 13,Meas 14,Mean,Standard deviation,Min value,Max value,Range,Status
GAP_PILLAR_FAIRING_4,X,1410.4950,-0.5000,0.5000,1409.8252,1409.8528,1409.8535,1409.8463,1409.8629,1409.8585,1409.8371,1409.8842,1409.8951,1409.8089,1409.7803,1409.8199,1409.8091,1409.8176,1409.8394,0.0314,1409.8951,1409.7803,0.1148,0
GAP_PILLAR_FAIRING_4,Y,-727.2810,-0.5000,0.5000,-727.6307,-727.6255,-727.6308,-727.6238,-727.6230,-727.6126,-727.6313,-727.6095,-727.6045,-727.6464,-727.6503,-727.6468,-727.6458,-727.6489,-727.6307,0.0153,-727.6045,-727.6503,0.0458,100
GAP_PILLAR_FAIRING_4,Z,772.9570,-0.5000,0.5000,773.1806,773.1756,773.1753,773.1717,773.1713,773.1682,773.1780,773.1640,773.1572,773.1895,773.1950,773.1873,773.1863,773.1877,773.1777,0.0107,773.1950,773.1572,0.0378,100
GAP_PILLAR_FAIRING_4,Point-Profile,0.0000,-0.5000,0.5000,-0.7879,-0.1065,-0.7608,-0.1045,-0.7625,-0.1028,-0.7644,-0.1060,-0.7499,-0.1057,-0.7481,-0.1062,-0.7774,-0.1081,-0.7237,-0.1094,-0.7103,-0.1065,-0.8113,-0.1084,-0.8389,-0.1119,-0.8016,-0.1076,-0.8100,-0.1072,-0.8046,-0.1065,-0.4410,0.3411,-0.1028,-0.8389,0.7361,50
GAP_PILLAR_FAIRING_5,X,1412.6310,-0.5000,0.5000,1412.0702,1412.0895,1412.0854,1412.0900,1412.0947,1412.0986,1412.0789,1412.1200,1412.1358,1412.0422,1412.0204,1412.0532,1412.0502,1412.0475,1412.0769,0.0317,1412.1358,1412.0204,0.1154,7
GAP_PILLAR_FAIRING_5,Y,-728.6990,-0.5000,0.5000,-729.0498,-729.0416,-729.0366,-729.0419,-729.0226,-729.0225,-729.0472,-729.0159,-729.0114,-729.0617,-729.0707,-729.0593,-729.0650,-729.0601,-729.0433,0.0193,-729.0114,-729.0707,0.0593,100
GAP_PILLAR_FAIRING_5,Z,776.8480,-0.5000,0.5000,777.0431,777.0374,777.0365,777.0373,777.0259,777.0322,777.0399,777.0219,777.0193,777.0480,777.0566,777.0455,777.0512,777.0477,777.0387,0.0110,777.0566,777.0193,0.0373,100
GAP_PILLAR_FAIRING_5,Point-Profile,0.0000,-0.5000,0.5000,-0.6896,-0.0131,-0.6681,-0.0165,-0.6687,-0.0138,-0.6679,-0.0143,-0.6511,-0.0116,-0.6496,-0.0127,-0.6803,-0.0158,-0.6259,-0.0162,-0.6100,-0.0108,-0.7199,-0.0219,-0.7446,-0.0231,-0.7090,-0.0200,-0.7159,-0.0183,-0.7147,-0.0217,-0.3480,0.3388,-0.0108,-0.7446,0.7338,50
GAP_PILLAR_FAIRING_6,X,1414.4530,-0.5000,0.5000,1413.8892,1413.9060,1413.9126,1413.9018,1413.9435,1413.9215,1413.8993,1413.9854,1413.9891,1413.8817,1413.8505,1413.8848,1413.8800,1413.8828,1413.9092,0.0397,1413.9891,1413.8505,0.1386,14
GAP_PILLAR_FAIRING_6,Y,-729.7740,-0.5000,0.5000,-730.1639,-730.1521,-730.1503,-730.1467,-730.1336,-730.1299,-730.1512,-730.0997,-730.0917,-730.1765,-730.1861,-730.1689,-730.1624,-730.1685,-730.1487,0.0272,-730.0917,-730.1861,0.0944,100
GAP_PILLAR_FAIRING_6,Z,780.0850,-0.5000,0.5000,780.2806,780.2750,780.2727,780.2757,780.2675,780.2630,780.2774,780.2514,780.2474,780.2901,780.2929,780.2819,780.2812,780.2869,780.2745,0.0134,780.2929,780.2474,0.0455,100
GAP_PILLAR_FAIRING_6,Point-Profile,0.0000,-0.5000,0.5000,-0.7129,-0.0422,-0.6916,-0.0456,-0.6847,-0.0354,-0.6921,-0.0443,-0.6497,-0.0159,-0.6639,-0.0326,-0.6971,-0.0383,-0.5936,0.0107,-0.5852,0.0086,-0.7283,-0.0363,-0.7590,-0.0438,-0.7195,-0.0364,-0.7195,-0.0280,-0.7222,-0.0352,-0.3584,0.3368,0.0107,-0.7590,0.7697,50
GAP_PILLAR_FAIRING_7,X,1417.6500,-0.5000,0.5000,1417.2585,1417.2658,1417.2730,1417.2668,1417.2887,1417.2789,1417.2519,1417.3060,1417.3059,1417.2320,1417.2212,1417.2394,1417.2464,1417.2358,1417.2622,0.0265,1417.3060,1417.2212,0.0848,100
GAP_PILLAR_FAIRING_7,Y,-731.9360,-0.5000,0.5000,-732.2853,-732.2663,-732.2552,-732.2679,-732.2382,-732.2584,-732.2786,-732.2326,-732.2221,-732.2948,-732.3131,-732.2891,-732.2904,-732.2814,-732.2695,0.0260,-732.2221,-732.3131,0.0910,100
GAP_PILLAR_FAIRING_7,Z,784.3660,-0.5000,0.5000,784.5164,784.5094,784.5045,784.5106,784.4978,784.5038,784.5162,784.4940,784.4929,784.5212,784.5277,784.5189,784.5180,784.5166,784.5106,0.0106,784.5277,784.4929,0.0348,100
GAP_PILLAR_FAIRING_7,Point-Profile,0.0000,-0.5000,0.5000,-0.5457,0.1082,-0.5266,0.1032,-0.5130,0.1199,-0.5271,0.1043,-0.4891,0.1286,-0.5105,0.1044,-0.5463,0.0959,-0.4719,0.1169,-0.4651,0.1133,-0.5723,0.1025,-0.5934,0.1035,-0.5627,0.1033,-0.5582,0.1157,-0.5599,0.1098,-0.2112,0.3274,0.1286,-0.5934,0.7220,61
FLUSH_PILLAR_FAIRING,X,1415.9230,-0.5000,0.5000,1415.8922,1411.2674,1407.5000,1405.0184,1402.2355,1400.0301,1397.7962,1415.8894,1411.2649,1407.4952,1405.0183,1402.2353,1400.0264,1397.7989,1415.8835,1411.2632,1407.4921,1405.0129,1402.2322,1400.0248,1397.7989,1415.8906,1411.2657,1407.4996,1405.0199,1402.2346,1400.0281,1397.8011,1415.8799,1411.2596,1407.4902,1405.0148,1402.2373,1400.0283,1397.8006,1415.8887,1411.2657,1407.4960,1405.0226,1402.2376,1400.0345,1397.8049,1415.8932,1411.2685,1407.5004,1405.0225,1402.2377,1400.0321,1397.8038,1415.8846,1411.2595,1407.4925,1405.0146,1402.2352,1400.0294,1397.8052,1415.8864,1411.2660,1407.4947,1405.0200,1402.2375,1400.0317,1397.8026,1415.8864,1411.2627,1407.4965,1405.0209,1402.2355,1400.0313,1397.7978,1415.8878,1411.2650,1407.4966,1405.0206,1402.2337,1400.0291,1397.7967,1415.8863,1411.2639,1407.4967,1405.0191,1402.2359,1400.0292,1397.7981,1415.8806,1411.2587,1407.4921,1405.0173,1402.2349,1400.0278,1397.7951,1415.8828,1411.2598,1407.4910,1405.0160,1402.2325,1400.0271,1397.7942,1405.6754,5.9463,1415.8932,1397.7942,18.0990,14
FLUSH_PILLAR_FAIRING,Y,-733.9150,-0.5000,0.5000,-733.7002,-730.8230,-727.7200,-724.8379,-722.3498,-720.4488,-718.5204,-733.6716,-730.7989,-727.7024,-724.8200,-722.3397,-720.4419,-718.5168,-733.6583,-730.7841,-727.6866,-724.8090,-722.3272,-720.4352,-718.5082,-733.6915,-730.8193,-727.7160,-724.8338,-722.3481,-720.4471,-718.5198,-733.6180,-730.7605,-727.6681,-724.7976,-722.3276,-720.4446,-718.5303,-733.6790,-730.8156,-727.7154,-724.8414,-722.3677,-720.4753,-718.5593,-733.7100,-730.8367,-727.7392,-724.8574,-722.3744,-720.4734,-718.5487,-733.6250,-730.7714,-727.6738,-724.8056,-722.3314,-720.4442,-718.5320,-733.6567,-730.8011,-727.7019,-724.8318,-722.3611,-720.4739,-718.5603,-733.6605,-730.7925,-727.7068,-724.8310,-722.3424,-720.4518,-718.5188,-733.6843,-730.8076,-727.7216,-724.8356,-722.3429,-720.4498,-718.5054,-733.6644,-730.7930,-727.7106,-724.8332,-722.3442,-720.4532,-718.5209,-733.6274,-730.7620,-727.6769,-724.8022,-722.3156,-720.4332,-718.4977,-733.6328,-730.7632,-727.6817,-724.8070,-722.3186,-720.4352,-718.5020,-725.4716,5.1547,-718.4977,-733.7100,15.2123,14
FLUSH_PILLAR_FAIRING,Z,796.3600,-0.5000,0.5000,796.5458,792.1401,787.0379,781.5271,776.0532,771.4240,765.8414,796.5629,792.1531,787.0542,781.5326,776.0577,771.4312,765.8436,796.5834,792.1642,787.0576,781.5405,776.0642,771.4304,765.8439,796.5467,792.1394,787.0402,781.5284,776.0541,771.4292,765.8425,796.6121,792.1866,787.0722,781.5479,776.0653,771.4279,765.8370,796.5647,792.1447,787.0391,781.5201,776.0432,771.4170,765.8285,796.5356,792.1236,787.0302,781.5149,776.0417,771.4164,765.8317,796.6012,792.1775,787.0673,781.5466,776.0614,771.4266,765.8350,796.5778,792.1528,787.0543,781.5298,776.0497,771.4177,765.8293,796.5795,792.1630,787.0449,781.5295,776.0594,771.4217,765.8413,796.5542,792.1490,787.0404,781.5227,776.0618,771.4277,765.8464,796.5757,792.1552,787.0485,781.5314,776.0542,771.4264,765.8412,796.6000,792.1859,787.0631,781.5433,776.0717,771.4325,765.8483,796.6018,792.1808,787.0657,781.5463,776.0705,771.4330,765.8501,781.5200,10.3903,796.6121,765.8285,30.7836,14
FLUSH_PILLAR_FAIRING,Point-Profile,0.0000,-0.5000,0.5000,0.2856,0.2781,0.2629,0.2362,0.2223,0.2135,0.2136,-0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001,-0.0000,0.3186,0.3053,0.2868,0.2545,0.2333,0.2231,0.2173,-0.0001,0.0002,-0.0002,0.0005,-0.0014,0.0011,-0.0002,0.3426,0.3239,0.3022,0.2683,0.2476,0.2290,0.2255,0.0001,-0.0002,0.0002,-0.0007,0.0018,-0.0014,0.0003,0.2930,0.2808,0.2675,0.2402,0.2243,0.2174,0.2139,-0.0001,0.0002,-0.0001,0.0005,-0.0012,0.0010,-0.0002,0.3920,0.3563,0.3257,0.2816,0.2472,0.2191,0.2023,0.0001,-0.0002,0.0002,-0.0005,0.0015,-0.0012,0.0002,0.3142,0.2869,0.2677,0.2294,0.2017,0.1861,0.1718,-0.0001,0.0002,-0.0001,0.0004,-0.0012,0.0010,-0.0002,0.2715,0.2572,0.2426,0.2129,0.1951,0.1879,0.1829,-0.0001,0.0002,-0.0002,0.0006,-0.0017,0.0013,-0.0002,0.3791,0.3423,0.3181,0.2740,0.2423,0.2188,0.1995,0.0000,-0.0001,0.0001,-0.0002,0.0005,-0.0004,0.0001,0.3399,0.3033,0.2873,0.2426,0.2105,0.1880,0.1714,0.0000,-0.0001,0.0001,-0.0002,0.0006,-0.0005,0.0001,0.3381,0.3165,0.2780,0.2431,0.2316,0.2097,0.2148,0.0002,-0.0006,0.0005,-0.0017,0.0046,-0.0037,0.0007,0.3035,0.2959,0.2631,0.2359,0.2324,0.2142,0.2292,0.0077,0.1086,-0.3219,0.1992,0.0684,-0.0228,-0.0393,0.3327,0.3113,0.2767,0.2422,0.2277,0.2106,0.2128,0.0001,-0.0003,0.0003,-0.0009,0.0024,-0.0019,0.0004,0.3770,0.3548,0.3133,0.2752,0.2610,0.2313,0.2372,0.0001,-0.0004,0.0011,-0.0052,0.0120,-0.0103,0.0027,0.3738,0.3507,0.3107,0.2725,0.2580,0.2298,0.2339,0.0002,-0.0008,0.0006,-0.0023,0.0062,-0.0050,0.0010,0.1310,0.1393,0.3920,-0.3219,0.7139,100
FLUSH_SHELL_1,X,1412.2920,-0.5000,0.5000,1411.7383,1411.7596,1411.7524,1411.7583,1411.7399,1411.7461,1411.7397,1411.7689,1411.7561,1411.7171,1411.7171,1411.7253,1411.7303,1411.7276,1411.7412,0.0164,1411.7689,1411.7171,0.0518,0
FLUSH_SHELL_1,Y,-735.3220,-0.5000,0.5000,-735.8202,-735.8022,-735.8038,-735.8134,-735.8123,-735.8113,-735.8240,-735.7911,-735.8011,-735.8328,-735.8454,-735.8307,-735.8387,-735.8272,-735.8182,0.0158,-735.7911,-735.8454,0.0543,57
FLUSH_SHELL_1,Z,762.1460,-0.5000,0.5000,762.3578,762.3475,762.3504,762.3520,762.3534,762.3549,762.3579,762.3436,762.3470,762.3625,762.3695,762.3609,762.3647,762.3580,762.3557,0.0073,762.3695,762.3436,0.0259,100
FLUSH_SHELL_1,Point-Profile,0.0000,-0.5000,0.5000,-0.7744,-0.7448,-0.7517,-0.7542,-0.7670,-0.7623,-0.7759,-0.7299,-0.7464,-0.7989,-0.8090,-0.7913,-0.7939,-0.7866,-0.7704,0.0235,-0.7299,-0.8090,0.0791,0
FLUSH_SHELL_2,X,1414.7820,-0.5000,0.5000,1414.2982,1414.3086,1414.3083,1414.3118,1414.3112,1414.3134,1414.2904,1414.3313,1414.3222,1414.2862,1414.2766,1414.2857,1414.2951,1414.2929,1414.3023,0.0154,1414.3313,1414.2766,0.0547,93
FLUSH_SHELL_2,Y,-733.5890,-0.5000,0.5000,-734.0138,-733.9957,-733.9867,-734.0047,-733.9867,-734.0113,-734.0177,-733.9807,-733.9867,-734.0247,-734.0323,-734.0163,-734.0123,-734.0110,-734.0058,0.0159,-733.9807,-734.0323,0.0516,100
FLUSH_SHELL_2,Z,772.8180,-0.5000,0.5000,772.9996,772.9920,772.9873,772.9966,772.9884,772.9982,773.0037,772.9834,772.9905,773.0037,773.0072,773.0029,772.9981,773.0001,772.9965,0.0072,773.0072,772.9834,0.0238,100
FLUSH_SHELL_2,Point-Profile,0.0000,-0.5000,0.5000,-0.6689,-0.6478,-0.6411,-0.6524,-0.6393,-0.6559,-0.6781,-0.6195,-0.6319,-0.6856,-0.6983,-0.6804,-0.6698,-0.6711,-0.6600,0.0225,-0.6195,-0.6983,0.0788,0
FLUSH_SHELL_3,X,1417.7220,-0.5000,0.5000,1417.3340,1417.3398,1417.3494,1417.3491,1417.3646,1417.3578,1417.3346,1417.3809,1417.3868,1417.3154,1417.3052,1417.3248,1417.3294,1417.3168,1417.3420,0.0243,1417.3868,1417.3052,0.0816,100
FLUSH_SHELL_3,Y,-731.9750,-0.5000,0.5000,-732.3148,-732.2981,-732.2897,-732.3051,-732.2746,-732.2972,-732.3168,-732.2740,-732.2642,-732.3287,-732.3497,-732.3243,-732.3239,-732.3170,-732.3056,0.0241,-732.2642,-732.3497,0.0855,100
FLUSH_SHELL_3,Z,784.4700,-0.5000,0.5000,784.6139,784.6072,784.6047,784.6118,784.5962,784.6053,784.6158,784.5973,784.5969,784.6211,784.6284,784.6208,784.6194,784.6195,784.6113,0.0103,784.6284,784.5962,0.0322,100
FLUSH_SHELL_3,Point-Profile,0.0000,-0.5000,0.5000,-0.5355,-0.5189,-0.5060,-0.5178,-0.4831,-0.5047,-0.5368,-0.4711,-0.4606,-0.5597,-0.5823,-0.5500,-0.5460,-0.5509,-0.5231,0.0352,-0.4606,-0.5823,0.1217,21
FLUSH_SHELL_4,X,1419.4050,-0.5000,0.5000,1419.4032,1419.4095,1419.4116,1419.4071,1419.4258,1419.4139,1419.4027,1419.4220,1419.4184,1419.4036,1419.4018,1419.4074,1419.4183,1419.4128,1419.4113,0.0076,1419.4258,1419.4018,0.0240,100
FLUSH_SHELL_4,Y,-731.7420,-0.5000,0.5000,-731.7493,-731.7191,-731.6943,-731.7368,-731.6517,-731.7139,-731.7599,-731.6500,-731.6734,-731.7373,-731.7686,-731.7345,-731.7016,-731.7061,-731.7140,0.0373,-731.6500,-731.7686,0.1186,100
FLUSH_SHELL_4,Z,793.2770,-0.5000,0.5000,793.2754,793.2866,793.2917,793.2814,793.3092,793.2907,793.2753,793.3083,793.3032,793.2795,793.2704,793.2805,793.2915,793.2918,793.2882,0.0122,793.3092,793.2704,0.0388,100
FLUSH_SHELL_4,Point-Profile,0.0000,-0.5000,0.5000,-0.0076,0.0251,0.0501,0.0066,0.0981,0.0322,-0.0176,0.0985,0.0745,0.0048,-0.0273,0.0086,0.0449,0.0395,0.0307,0.0399,0.0985,-0.0273,0.1258,100
FLUSH_SHELL_5,X,1416.5890,-0.5000,0.5000,1416.5590,1416.5511,1416.5482,1416.5556,1416.5428,1416.5523,1416.5561,1416.5445,1416.5474,1416.5479,1416.5515,1416.5488,1416.5458,1416.5456,1416.5498,0.0047,1416.5590,1416.5428,0.0162,100
FLUSH_SHELL_5,Y,-737.7530,-0.5000,0.5000,-737.5203,-737.4939,-737.4743,-737.5138,-737.4354,-737.4901,-737.5245,-737.4394,-737.4687,-737.4731,-737.5026,-737.4766,-737.4461,-737.4500,-737.4792,0.0297,-737.4354,-737.5245,0.0891,100
FLUSH_SHELL_5,Z,800.6400,-0.5000,0.5000,800.8692,800.8953,800.9091,800.8772,800.9555,800.8979,800.8663,800.9464,800.9180,800.9151,800.8854,800.9095,800.9388,800.9387,800.9087,0.0287,800.9555,800.8663,0.0892,100
FLUSH_SHELL_5,Point-Profile,0.0000,-0.5000,0.5000,0.3280,0.3657,0.3895,0.3385,0.4500,0.3701,0.3233,0.4407,0.3998,0.3946,0.3526,0.3881,0.4305,0.4277,0.3856,0.0415,0.4500,0.3233,0.1267,100
FLUSH_SHELL_6,X,1413.7870,-0.5000,0.5000,1413.7676,1413.7631,1413.7576,1413.7649,1413.7487,1413.7586,1413.7645,1413.7514,1413.7540,1413.7563,1413.7609,1413.7567,1413.7520,1413.7565,1413.7581,0.0056,1413.7676,1413.7487,0.0189,100
FLUSH_SHELL_6,Y,-744.5510,-0.5000,0.5000,-744.4161,-744.3898,-744.3620,-744.4004,-744.3004,-744.3566,-744.4050,-744.3081,-744.3228,-744.3374,-744.3778,-744.3472,-744.3269,-744.3249,-744.3554,0.0376,-744.3004,-744.4161,0.1157,100
FLUSH_SHELL_6,Z,806.6740,-0.5000,0.5000,806.8217,806.8544,806.8870,806.8482,806.9591,806.8915,806.8434,806.9533,806.9325,806.9131,806.8680,806.9042,806.9293,806.9285,806.8953,0.0432,806.9591,806.8217,0.1374,100
FLUSH_SHELL_6,Point-Profile,0.0000,-0.5000,0.5000,0.2009,0.2431,0.2863,0.2313,0.3815,0.2931,0.2248,0.3719,0.3464,0.3221,0.2614,0.3089,0.3415,0.3417,0.2968,0.0575,0.3815,0.2009,0.1806,100
GAP_SHELL_6,X,1418.6370,-0.5000,0.5000,1418.2850,1418.2726,1418.2781,1418.2967,1418.2637,1418.3193,1418.3028,1418.2971,1418.3297,1418.2053,1418.2039,1418.2175,1418.1929,1418.1858,1418.2607,0.0496,1418.3297,1418.1858,0.1439,100
GAP_SHELL_6,Y,-745.6250,-0.5000,0.5000,-745.5186,-745.5147,-745.5149,-745.5230,-745.5118,-745.5236,-745.5267,-745.5174,-745.5298,-745.4913,-745.4904,-745.5009,-745.4912,-745.4862,-745.5100,0.0150,-745.4862,-745.5298,0.0436,100
GAP_SHELL_6,Z,805.3060,-0.5000,0.5000,805.2334,805.2332,805.2287,805.2377,805.2277,805.2388,805.2380,805.2334,805.2403,805.2146,805.2152,805.2174,805.2132,805.2092,805.2272,0.0110,805.2403,805.2092,0.0311,100
GAP_SHELL_6,Point-Profile,0.0000,-0.5000,0.5000,-0.3749,-0.3877,-0.3833,-0.3618,-0.3979,-0.3402,-0.3550,-0.3639,-0.3284,-0.4611,-0.4626,-0.4464,-0.4731,-0.4819,-0.4013,0.0529,-0.3284,-0.4819,0.1535,100
GAP_SHELL_5,X,1421.6140,-0.5000,0.5000,1421.2535,1421.2491,1421.2489,1421.2664,1421.2480,1421.2943,1421.2735,1421.2817,1421.3097,1421.1864,1421.1733,1421.2000,1421.1680,1421.1648,1421.2370,0.0492,1421.3097,1421.1648,0.1449,100
GAP_SHELL_5,Y,-739.2820,-0.5000,0.5000,-739.1892,-739.1850,-739.1834,-739.1981,-739.1852,-739.1975,-739.1995,-739.1897,-739.2074,-739.1655,-739.1636,-739.1696,-739.1656,-739.1618,-739.1829,0.0152,-739.1618,-739.2074,0.0456,100
GAP_SHELL_5,Z,799.8690,-0.5000,0.5000,799.7848,799.7844,799.7853,799.7915,799.7820,799.7952,799.7924,799.7906,799.8009,799.7658,799.7658,799.7704,799.7653,799.7609,799.7811,0.0130,799.8009,799.7609,0.0400,100
GAP_SHELL_5,Point-Profile,0.0000,-0.5000,0.5000,-0.3816,-0.3869,-0.3873,-0.3657,-0.3884,-0.3388,-0.3585,-0.3536,-0.3205,-0.4550,-0.4678,-0.4401,-0.4724,-0.4774,-0.3996,0.0529,-0.3205,-0.4774,0.1569,100
GAP_SHELL_4,X,1422.8380,-0.5000,0.5000,1422.0652,1422.0580,1422.0533,1422.0803,1422.0364,1422.0837,1422.0757,1422.0623,1422.1022,1421.9844,1421.9853,1422.0037,1421.9675,1421.9674,1422.0375,0.0465,1422.1022,1421.9674,0.1348,0
GAP_SHELL_4,Y,-736.2140,-0.5000,0.5000,-735.9466,-735.9455,-735.9443,-735.9447,-735.9396,-735.9555,-735.9460,-735.9498,-735.9511,-735.9217,-735.9147,-735.9189,-735.9099,-735.9100,-735.9356,0.0166,-735.9099,-735.9555,0.0456,100
GAP_SHELL_4,Z,795.3370,-0.5000,0.5000,795.4354,795.4350,795.4354,795.4336,795.4377,795.4312,795.4322,795.4332,795.4301,795.4436,795.4459,795.4428,795.4481,795.4465,795.4379,0.0062,795.4481,795.4301,0.0180,100
GAP_SHELL_4,Point-Profile,0.0000,-0.5000,0.5000,-0.8236,-0.8307,-0.8356,-0.8099,-0.8532,-0.8029,-0.8136,-0.8251,-0.7868,-0.9085,-0.9102,-0.8912,-0.9287,-0.9286,-0.8535,0.0496,-0.7868,-0.9287,0.1419,0
GAP_SHELL_3,X,1420.8060,-0.5000,0.5000,1420.1007,1420.0989,1420.0909,1420.1134,1420.0803,1420.1167,1420.1081,1420.1039,1420.1341,1420.0342,1420.0312,1420.0496,1420.0232,1420.0230,1420.0792,0.0388,1420.1341,1420.0230,0.1111,0
GAP_SHELL_3,Y,-737.5430,-0.5000,0.5000,-737.0179,-737.0169,-737.0102,-737.0307,-737.0036,-737.0471,-737.0300,-737.0291,-737.0478,-736.9874,-736.9764,-736.9975,-736.9677,-736.9667,-737.0092,0.0272,-736.9667,-737.0478,0.0811,14
GAP_SHELL_3,Z,786.3630,-0.5000,0.5000,786.4490,786.4490,786.4511,786.4469,786.4514,786.4453,786.4470,786.4477,786.4437,786.4546,786.4559,786.4517,786.4576,786.4565,786.4505,0.0043,786.4576,786.4437,0.0139,100
GAP_SHELL_3,Point-Profile,0.0000,-0.5000,0.5000,-0.8834,-0.8854,-0.8960,-0.8655,-0.9084,-0.8531,-0.8702,-0.8741,-0.8385,-0.9553,-0.9643,-0.9367,-0.9761,-0.9767,-0.9060,0.0472,-0.8385,-0.9767,0.1382,0
GAP_SHELL_2,X,1418.1810,-0.5000,0.5000,1417.3554,1417.3671,1417.3563,1417.3712,1417.3494,1417.3867,1417.3686,1417.3813,1417.4031,1417.3042,1417.2909,1417.3178,1417.2913,1417.2964,1417.3457,0.0382,1417.4031,1417.2909,0.1122,0
GAP_SHELL_2,Y,-739.2600,-0.5000,0.5000,-738.7598,-738.7618,-738.7545,-738.7712,-738.7500,-738.7785,-738.7605,-738.7711,-738.7836,-738.7226,-738.7186,-738.7287,-738.7216,-738.7150,-738.7498,0.0239,-738.7150,-738.7836,0.0686,43
GAP_SHELL_2,Z,775.1870,-0.5000,0.5000,775.3052,775.3049,775.3069,775.3035,775.3087,775.3026,775.3049,775.3035,775.3002,775.3147,775.3153,775.3122,775.3148,775.3161,775.3081,0.0055,775.3161,775.3002,0.0159,100
GAP_SHELL_2,Point-Profile,0.0000,-0.5000,0.5000,-0.9725,-0.9615,-0.9746,-0.9530,-0.9830,-0.9360,-0.9609,-0.9445,-0.9191,-1.0362,-1.0496,-1.0212,-1.0477,-1.0469,-0.9862,0.0453,-0.9191,-1.0496,0.1305,0
GAP_SHELL_1,X,1416.2800,-0.5000,0.5000,1415.3371,1415.3578,1415.3433,1415.3552,1415.3375,1415.3748,1415.3485,1415.3767,1415.3906,1415.2918,1415.2748,1415.3020,1415.2801,1415.2886,1415.3328,0.0385,1415.3906,1415.2748,0.1158,0
GAP_SHELL_1,Y,-740.4490,-0.5000,0.5000,-739.9541,-739.9628,-739.9622,-739.9722,-739.9517,-739.9719,-739.9696,-739.9712,-739.9875,-739.9232,-739.9218,-739.9431,-739.9276,-739.9245,-739.9531,0.0217,-739.9218,-739.9875,0.0657,64
GAP_SHELL_1,Z,767.1530,-0.5000,0.5000,767.3041,767.3026,767.3047,767.2991,767.3062,767.2992,767.3037,767.3001,767.2962,767.3123,767.3149,767.3108,767.3139,767.3129,767.3058,0.0062,767.3149,767.2962,0.0187,100
GAP_SHELL_1,Point-Profile,0.0000,-0.5000,0.5000,-1.0756,-1.0532,-1.0665,-1.0507,-1.0766,-1.0336,-1.0584,-1.0324,-1.0122,-1.1306,-1.1466,-1.1124,-1.1391,-1.1329,-1.0801,0.0444,-1.0122,-1.1466,0.1344,0
FLUSH_SHELL_7,X,1410.9360,-0.5000,0.5000,1410.9134,1410.9082,1410.9038,1410.9073,1410.8928,1410.9049,1410.9093,1410.8943,1410.8984,1410.8999,1410.9054,1410.8996,1410.8975,1410.9000,1410.9025,0.0060,1410.9134,1410.8928,0.0206,100
FLUSH_SHELL_7,Y,-751.3870,-0.5000,0.5000,-751.2526,-751.2256,-751.1967,-751.2299,-751.1314,-751.1902,-751.2305,-751.1435,-751.1623,-751.1672,-751.2157,-751.1731,-751.1619,-751.1673,-751.1891,0.0368,-751.1314,-751.2526,0.1212,100
FLUSH_SHELL_7,Z,811.6800,-0.5000,0.5000,811.8710,811.9072,811.9486,811.9036,812.0375,811.9559,811.8976,812.0263,812.0025,811.9937,811.9200,811.9838,812.0014,811.9994,811.9606,0.0531,812.0375,811.8710,0.1665,100
FLUSH_SHELL_7,Point-Profile,0.0000,-0.5000,0.5000,0.2346,0.2800,0.3307,0.2748,0.4416,0.3403,0.2693,0.4254,0.3949,0.3847,0.2964,0.3733,0.3943,0.3893,0.3450,0.0649,0.4416,0.2346,0.2070,100
FLUSH_SHELL_8,X,1406.8440,-0.5000,0.5000,1406.8284,1406.8258,1406.8197,1406.8262,1406.8094,1406.8190,1406.8270,1406.8115,1406.8135,1406.8128,1406.8216,1406.8131,1406.8131,1406.8132,1406.8182,0.0066,1406.8284,1406.8094,0.0190,100
FLUSH_SHELL_8,Y,-756.0980,-0.5000,0.5000,-756.0004,-755.9810,-755.9474,-755.9799,-755.8918,-755.9430,-755.9806,-755.8979,-755.9161,-755.9147,-755.9647,-755.9145,-755.9133,-755.9175,-755.9402,0.0355,-755.8918,-756.0004,0.1086,100
FLUSH_SHELL_8,Z,814.2020,-0.5000,0.5000,814.3675,814.4098,814.4586,814.4122,814.5602,814.4732,814.4062,814.5444,814.5226,814.5246,814.4376,814.5176,814.5214,814.5160,814.4766,0.0611,814.5602,814.3675,0.1927,100
FLUSH_SHELL_8,Point-Profile,0.0000,-0.5000,0.5000,0.1928,0.2391,0.2985,0.2417,0.4148,0.3133,0.2361,0.3979,0.3699,0.3724,0.2716,0.3664,0.3703,0.3635,0.3177,0.0710,0.4148,0.1928,0.2220,100
FLUSH_SHELL_9,X,1395.2610,-0.5000,0.5000,1395.2421,1395.2358,1395.2277,1395.2348,1395.2186,1395.2264,1395.2367,1395.2214,1395.2218,1395.2230,1395.2323,1395.2216,1395.2225,1395.2243,1395.2278,0.0072,1395.2421,1395.2186,0.0235,100
FLUSH_SHELL_9,Y,-758.2600,-0.5000,0.5000,-758.1569,-758.1381,-758.1098,-758.1285,-758.0503,-758.1019,-758.1402,-758.0593,-758.0631,-758.0753,-758.1252,-758.0764,-758.0794,-758.0775,-758.0987,0.0344,-758.0503,-758.1569,0.1066,100
